すうじ,数字,ໂຕເລກ,too leek
すうじかん,数時間,ຫລາຍຊົ່ວໂມງ,hlaay xua1 moong
すうじつ,数日,ຫລາຍມື້,hlaay meu2
すーだん,スーダン,ຊູດັງ,xuu dang
すーつ,スーツ,ເສື້ອສູດ,seua2 suut
すーつけーす,スーツ・ケース,ກະເປົາເດີນທາງ,ka pao dern thaang
すーつけーす,スーツ・ケース,ຫິບເຄື່ອງ,hhip kheuang1
すうねん,数年,ຫລາຍປີ,hlaay pii
すーぱー,スーパー,ຮ້ານຊັບພະສິນຄ້າ,haan2 xap pha sin khaa2
すーぱーまーけっと,スーパー・マーケット,ຊຸບເປີ້ມາເກັດ,xup per2 maa ket
すーぷ,スープ,ແກງ,kaeng
すうりょう,数量,ຈຳນວນ,jam nuan
すえ,末,ຫລ້າ,hlaa2
すえっこ,末っ子,ລູກຫລ້າ,luuk hlaa2
すかーと,スカート,ກະໂປ່ງ,ka poong1
すかーふ,スカーフ,ຜ້າພັນຄໍ,hpaa2 phan khoh
ずがいこつ,頭蓋骨,ກະໂຫລກຫົວ,kaa hlook hhua
すがすがしい,清々しい,ສົດຊື່ນ,sot xeun1
すがすがしい,清々しい,ແຈ່ມໃສ,jaem1 say
すがた,姿,ຮູບຮ່າງ,huup haang1
すかれる,好か・れる,ຖືກມັກ,hteuk mak
ずかん,図鑑,ປື້ມຮູບພາບປະກອບ,peum2 huup phaap pa kohp
すき,鋤,ຄາດ,khaat
すき,好き,ມັກ,mak
すき,犂,ໄຖ,htai
すぎ,杉/スギ,ຕົ້ນສົນຊີດາ,ton2 son xi daa
すぎ,過ぎ,ປາຍ,paay
すきー,スキー,ສະກີ,sa kii
すきとおる,透き通る,ເບິ່ງຊອດ,boeng1 xoht
すきま,隙間,ຊ່ອງວ່າງ,xohn1 waang1
すきやき,すき焼き,ຊີ້ນດາດຍີ່ປຸ່ນ,xiin2 daat nyii1 pun1
すきゃんてぃー,スキャンティー,ສະລິບຜູ້ຍິ່ງ,sa lip hpuu2 nying1
すぎる,過ぎる,ຜ່ານ,hpaan1
すぎる,すぎる,ຫລາຍໂພດ,hlaay phoot
すぎる,すぎる,ໂພດ,phoot
すく,好く,ມັກ,mak
すく,空く,ວ່າງ,waang1
すぐ,すぐ（に）,ທັນທີທັນໃດ,than thii than day
すくう,救う,ຊ່ວຍ,xuay1
すくう,救う,ຊ່ວຍເຫລືອ,xuay1 hleua
すくない,少ない,ຫນ້ອຍ,hnohy2
すくなくとも,少なくとも,ຢ່າງຫນ້ອຍທີ່ສຸດ,yaang1 hnohy2 thii1 sut
すぐに,すぐに,ດຽວນີ້,diaw nii2
すぐに,すぐに,ບຶດດຽວ,buet diaw
すぐれる,優れる,ດີກວ່າ~,dii kwaa1
ずけい,図形,ຮູບ,huup
すけーと,スケート,ຫລິ້ນສະເກັດ,hlin2 sa ket
すけじゅーる,スケジュール,ລາຍການ,laay kaan
すけっち,スケッチ,ວາດພາບ,waat phaap
すけべ,すけべ,ມືໄວ,meu wai
すごい,すごい,ເປັນຕາງຶດ,pen taa nguet
ずこう,図工,ງານສິນລະປະ,ngaan siin la pa
すこし,少し,ນ້ອຍຫນຶ່ງ,nohy2 hnueng1
すこし,少し,ຫນ້ອຍຫນຶ່ງ,hnohy2 hnueng1
すごす,過ごす,ໃຊ້ເວລາ,xay2 wee laa
すこっぷ,スコップ,ຊວ້ານ,xwaan2
すじ,筋,ດ້າຍ,daay2
すじ,筋,ລາຍ,laay
すじ,筋,ສະຫລຸບຄວາມ,sa hlup khwaam
すず,鈴,ກະດິ່ງ,ka ding1
すず,錫,ດີບຸກ,dii buk
すずしい,涼しい,ເຢັນສະບາຍ,yen sa baay
すすむ,進む,ເດີນ,dern
すすむ,進む,ໄປທາງຫນ້າ,pai thaang hnaa2
すずめ,雀,ນົກຈິບ,nok jip
すずめ,雀/スズメ,ນົກຈອກ,nok johk
すすめる,進める,ຍ້າຍໄປຂ້າງຫນ້າ,nyaay2 pai hkaang2 hnaa2
すすめる,勧める,ແນະນຳ,ne' nam
すする,啜る,ຈິບ,jip
すたー,スター,ດາລາ,daa laa
ずつ,ずつ,ເທົ່າກັນ,thao1 kan
ずつう,頭痛,ເຈັບຫົວ,jep hhua
すっかり,すっかり,ບໍ່ມີບ່ອນຜິດ,boh1 mii bohn1 hpit
ずっと,ずっと,ຕະຫລອດ,ta hloht
すっぱい,酸っぱい,ສົ້ມ,som2
すてーき,ステーキ,ສະເຕັກ,sa tek
すてーじ,ステージ,ເວທີ,wee thii
すでに,既に,ແລ້ວ,laew2
すてる,捨てる,ຖີ້ມ,htiim2
すてる,捨てる,ຮ້າງ,haang2
すてれお,ステレオ,ສະເຕຣິໂອ,sa te ri oo
すてんれす,ステンレス,ສະແຕນເລັດ,sa taen let
すとーぶ,ストーブ,ຈັກເຮັດຄວາມຮ້ອນ,jak het khwaam hohn2
すとっきんぐ,ストッキング,ຖົງຕີນຍາວ,htong tiin nyaaw
すとっきんぐ,ストッキング,ບາ,baa
すとろー,ストロー,ຫລອດດູດ,hloht duut
すな,砂,ຂີ້ຊາຍ,hkii2 xaay
すな,砂,ເມັດຊາຍ,met xaay
すなお,素直,ສຸພາບອ່ອນໂຍນ,su phaap ohn1 nyoon
すなば,砂場,ກໍ່ປະສາດຊາຍ,koh1 pa saat xaay
すなわち,すなわち,ກ່າວຄື,kaaw1 kheu
ずに,ず（に）,ບໍ່(ເຮັດ)ແລະ,boh1 het le'
すにーかー,スニーカー,ເກີບກິລາ,kerp ki laa
すね,すね,ຫນ້າແຂ້ງ,hnaa2 hkaeng2
すぱい,スパイ,ນັກສືບ,nak seup
すぱげってぃー,スパゲッティ,ສະປາເກັດຕີ້,saa paa ket tii2
すばらしい,素晴らしい,ດີຫລາຍ,dii hlaay
すぴーかー,スピーカー,ລຳໂພງ,lam phoong
すぴーど,スピード,ຄວາມໄວ,khwaam wai
すぷーん,スプーン,ບວ່ງ,buang1
すぷりんくらー,スプリンクラー,ເຄື່ອງຊິດນ້ຳ,kheuang1 xin nam2
すぷれー,スプレー,ສີດພົ່ນ,xiit phon1
すぺいん,スペイン,ສະເປນ,sa peen
すぺいん,スペイン,ແອດສະປາຍ,aet sa paay
すべて,すべて,ທັງຫມົດ,thang hmot
すべる,滑る,ພະລາດ,pha laat
すべる,滑る,ມື່ນ,meun1
すぽーつ,スポーツ,ກິລາ,ki laa
すぽーつ,スポーツ,ຫລິ້ນກິລາ,hliin2 ki laa
すぽーつせんしゅ,スポーツ選手,ນັກກິລາ,nak ki laa
ずぼん,ズボン,ໂສ້ງຂາຍາວ,soong2 hkaa nyaaw
すぽんじ,スポンジ,ຟອງນ້ຳ,fohng nam2
すみ,炭,ຖ່ານ,htaan1
すみ,隅,ມຸມໃນ,mum nay
すみごこちがよい,住み心地が良い,ເປັນຕາຢູ່,pen taa yuu1
すみません,すみません,ຂໍໂທດ,hkoh thoot
すむ,済む,ຈົບ,jop
すむ,住む,ຢູ່,yuu1
すむ,住む,ອາໃສຢູ່,aa say yuu1
すむ,澄む,ໃສ,say
ずめん,図面,ຮູບແຕ້ມ,huup taem2
すもう,相撲,ຫລິ້ນຊູໂມ້,hlin2 xuu moo2
すらっくす,スラックス,ໂສ້ງຂາຍາວຫລົມໆ,soong2 hkaa nyaaw hlom #
すらむ,スラム,ຊຸມຊົນແອອັດ,xun xon ae at
すり,スリ,ຂີ້ລັກ,hkii2 lak
すりっぱ,スリッパ,ເກີບແຕະ,kerp te'
すりっぷ,スリップ,ຊຸດຊັ້ນໃນ,xut xan2 nay
すりなむ,スリナム,ຊູຣີນາມ,xuu rii naam
すりらんか,スリランカ,ສີລັງກາ,sii lang kaa
する,（～が）する,ຮູ້ສຶກ,huu2 suek
する,（～を）する,ເຮັດ,het
する,（～を）（～に）する,ເຮັດໃຫ້,het hhay2
すると,すると,ສະນັ້ນ,sa nan2
するどい,鋭い,ຄົມ,khom
するどい,鋭い,ແຫລມ,hlaem
するな,するな,ຢ່າ,yaa1
するな,するな,ຢ່າເຮັດ,yaa1 het
するめ,スルメ,ປາມຶກແຫ້ງ,paa muek hhaeng2
すろばきあ,スロバキア,ສະໂລວາກີ,sa loo waa kii
すろべにあ,スロベニア,ສະໂລເວນີ,sa loo wee nii
すわじらんど,スワジランド,ສະວາຊີລັງ,sa waa xii lang
すわる,座る,ນັ່ງ,nang1
すんなり,すんなり,ລຽບງ່າຍ,liap ngaay1
すんぽうをとる,寸法を・とる,ວັດແທກ,wat thaek
せ,背,ຄວາມສູງ,khwaam suung
せい,生,ຄວາມເປັນຢູ່,khwaam pen yuu1
せい,せい,ຍ້ອນ,nyohn2
せい,姓,ນາມສະກຸນ,naam sa kun
せい,性,ເພດ,peet
せいいがある,誠意が・ある,ຈິງໃຈ,jing jay
せいえき,精液,ນ້ຳອະສຸຈິ,nam a su ji
せいおう,西欧,ຢູໂລບ,yuu loop
せいかく,正確,ຖືກຕ້ອງ,hteuk tohng2
せいかく,性格,ນິໃສ,ni say
せいかく,性格,ບຸກຄະລິກ,buk kha lik
せいかく,性格,ລັກຊະນະ,lak xa na
せいかつ,生活,ດຳລົງຊີວິດ,dam long xii wit
せいかつひ,生活費,ຄ່າຄອງຊີບ,khaa1 khohng xiip
せいかつようひん,生活用品,ຂອງໃຊ້ສ່ວນຕົວ,hkohng xay2 suan1 tua
ぜいかん,税関,ສຸນລະກາກອນ,sun la kaa kohn
せいき,世紀,ສັດຕະວັດ,sat ta wat
せいぎ,正義,ຄວາມເປັນທຳ,khwaam pen tham
せいきゅう,請求,ຮຽກຮ້ອງ,hiak hohng2
せいきゅうしょ,請求書,ໃບເບີກຈ່າຍ,bay berk jaay1
せいきょう,生協,ສະຫະກອນ,sa hha kohn
ぜいきん,税金,ພາສີ,phaa sii
ぜいきん,税金,ອາກອນ,aa kohn
せいけつ,清潔,ສະອາດ,sa aat
せいげん,制限,ຈຳກັດ,jam kat
せいこう,成功,ສຳເລັດ,sam let
せいこう,性交,ເພດສຳພັນ,pheet sam phan
せいざ,星座,ຫມູ່ດາວ,hmuu1 daaw
せいさく,政策,ນະໂຍບາຍ,na nyoo baay
せいさく,製作,ຜະລິດ,hpa lit
せいさん,生産,ຜະລິດ,hpa lit
せいし,精子,ນ້ຳອະສຸຈິ,nam a su ji
せいじ,政治,ການເມືອງ,kaan meuang
せいじか,政治家,ນັກການເມືອງ,nak kaan meuang
せいしき,正式,ເປັນທາງການ,pen thaang kaan
せいしつ,性質,ລັກຊະນະ,lak xa na
せいしゅん,青春,ບ່າວສາວ,baaw1 saaw
せいしょ,聖書,ຄຳພີ,kham phii
せいじょう,正常,ປົກກະຕິ,pok ka ti
せいじょうふあん,政情不安,ສະພາບການເມືອງບໍ່ແນ່ນອນ,sa phaap kaan meuang boh1 nae1 nohn
せいしょくき,生殖器,ອະໄວຍະວະສືບພັນ,a wai nya wa seup pan
せいしん,精神,ຈິດໃຈ,jit jay
せいしんかい,精神科医,ຈິດຕະແພດ,jit ta phaet
せいしんびょう,精神病,ໂລກຈິດ,look jit
せいせき,成績,ຄະແນນ,kha naen
せいせき,成績,ຜົນງານ,hpon ngaan
せいそう,清掃,ອະນາໄມ,a naa mai
せいぞう,製造,ຜະລິດ,hpa lit
せいぞう,製造,ສ້າງຂື້ນ,saang2 hkeun2
せいぞうぎょう,製造業,ອຸດສະຫະກຳ,ut sa hha kam
ぜいたく,贅沢,ຟຸ້ມເຟືອຍ,fum2 feuay
せいちょう,声調,ລະດັບສຽງ,la dap siang
せいちょう,声調,ວັນນະຍຸດ,wan na nyut
せいちょう,声調,ສຽງສູງຕ່ຳ,siang suung tam1
せいちょう,成長,ເຕີບໃຫຍ່,terp hyay1
せいちょうきごう,声調記号,ຫມາຍວັນນະຍຸດ,hmaay wan na nyut
せいと,生徒,ນັກຮຽນ,nak hian
せいど,制度,ລະບົບ,la bop
せいとう,政党,ການເມືອງ,kaan meuang
せいとん,整頓,ຮຽງກັນ,hiang kan
せいねん,青年,ຊາວຫນຸ່ມ,xaaw hnum1
せいねん,青年,ບ່າວສາວ,baaw1 saaw
せいねんがっぴ,生年月日,ວັນເດືອນປີເກີດ,wan deuan pii kert
せいばつ,征伐,ກໍາຈັດ,kam jat
せいびょう,性病,ກຳມະໂລກ,kam ma look
せいふ,政府,ລັດຖະບານ,lat hta baan
せいふく,（～を）征服,ຕີເອົາ~ໄດ້ໄຊຊະນະ,tii ao ~ dai2 xai xa na
せいふく,制服,ເຄື່ອງແບບ,kheuang1 baep
せいぶつ,生物,ສິ່ງທີ່ມີຊີວິດ,sing1 thii1 mii xii wit
せいぶん,成分,ສ່ວນປະກອບ,suan1 pa kohp
せいぶん,成分,ເນື້ອໃນ,neua2 nay
せいほうけい,正方形,ຮູບຈັດຕຸລັດ,huup jat tu lat
せいまい,精米,ສີເຂົ້າ,si hkao2
せいめい,生命,ຊີວິດ,xii wit
せいめい,姓名,ຊື່ແລະນາມສະກຸນ,xeu1 le' naam sa kun
せいやくがいしゃ,製薬会社,ບໍລິສັດຢາ,boh li sat yaa
せいよう,西洋,ຢູໂລບ,yuu loop
せいようじん,西洋人,ຄົນຕາເວັນຕົກ,khon taa wen tok
せいようじん,西洋人,ຄົນຢູໂລບ,khon yu loop
せいよく,性欲,ກາມະຕັນຫາ,kaa ma tan hhaa
せいり,整理,ຈັດວາງໃຫ້ເປັນລະບຽບ,jat waang hhay2 pen la biap
せいり,生理,ຮອບເດືອນ,hohp deuan
せいり,整理,ເຮັດໃຫ້ເປັນລະບຽບ,het hhay2 pen la biap
せいりようひん,生理用品,ຜ້າອະນາໄມ,hpaa2 a naa mai
せいれい,精霊,ວິນຍານ,win nyaan
せいれき,西暦,ຄິດສັກກະຫລາດ,khit sak ka hlaat
せーしぇる,セーシェル,ເຊແຊນ,xee xaen
せーたー,セーター,ເສື້ອກັນຫມາວ,seua2 kan hmaaw
せえのっ,せえのっ,ຫນຶ່ງ, ສອງ, ສາມ!,hnueng1 sohng saam
せーるすまん,セールス・マン,ພະນັກງານຂາຍ,pha nak ngaan hkaay
せおう,背負う,ແບກ,baek
せかい,世界,ໂລກ,look
せかいじゅう,世界中,ທົ່ວທັງໂລກ,thua1 thang look
せき,席,ບ່ອນນັ່ງ,bohn1 nang1
せき,関,ສະຖານທີ່ກວດກາ,sa htaan thii1 kuat kaa
せき,咳,ໄອ,ai
せきがえ,席替え,ປ່ຽນບ່ອນນັ່ງ,pian1 bohn1 nang1
せきさい,積載,ປັນທຸກ,pan thuk
せきじゅうじ,赤十字,ສະພາກາຊາດ,sa phaa kaa xaat
せきたん,石炭,ຖານຫີນ,htaan hhiin
せきつい,脊椎,ກະດູກສັນຫັລງ,kaa duuk san hhlang
せきどう,赤道,ເສັ້ນສູນສູດ,den2 suun suut
せきどうぎにあ,赤道ギニア,ກີເນເອກົວເຕີຣີອານ,kii nee ee kua ter ri aan
せきにん,責任,ຜິດຊອບ,hpit xohp
せきにんしゃ,責任者,ພູ້ຮັບຜິດຊອບ,hpuu2 hap hpit xohp
せきめん,赤面,ຄິດອາຍ,khit aay
せきめん,赤面,ອາຍ,aay
せきめん,赤面,ເຮັດໃຫ້ຫນ້າແດງ,het hhaay2 hnaa2 daeng
せきゆ,石油,ນ້ຳມັນ,nam2 man
せきり,赤痢,ໂລກທ້ອງບິດ,look thohng2 bit
せくしー,セクシー,ແຊັກຊີ້,xe'k xii2
せけん,世間,ສັງຄົມ,sang khom
せっきょくてき,積極的,ເຮັດຢ່າງຈິງໃຈ,het yaang1 jing jay
せっけん,石鹸,ສະບູ,sa buu
せつぞく,接続,ຕິດຕໍ່,tit toh1
せつぞく,接続,ສໍາພັນ,sam phan
せつぞくし,接続詞,ຄຳຕໍ່,kham toh1
ぜったい,絶対,ເດັດຂາດ,det hkaat
せっち,設置,ຈັດຕັ້ງ,jat tan2
せっち,設置,ຕິດຕັ້ງ,tit tan2
せっちゃくざい,接着剤,ກາວ,kaaw
せっと,（何）セット,(ຈັກ)ຊຸດ,xut
せっと,セット,ຈັດຕັ້ງ,jat tan2
せっと,セット,ຕິດຕັ້ງ,tit tan2
せっとうじ,接頭辞,ຄຳຕໍ່ຫນ້າສັບ,kham toh1 hnaa2 sap
せつび,設備,ອຸປະກອນ,u pa kohn
せつびじ,接尾辞,ຄຳເຕີມທ້າຍສັບ,kham term thaay2 sap
せつぼう,切望,ປາດຖະໜາ,paat hka hnaa
せつめい,説明,ອະທິບາຍ,a thi baay
せつやく,節約,ປະຫຍັດ,pa hyat
せつりつ,設立,ສ້າງຂື້ນ,saang2 hkeun2
せなか,背中,ຫລັງ,hlang
せねがる,セネガル,ແຊເນການ,xae nee kaan
せぱたくろー,セパ・タクロー,ກະຕໍ້,ka toh2
せびろ,背広,ຊຸດ,xut
せまい,狭い,ແຄບ,khaep
せみ,蝉,ຈັກຈັ່ນ,jak 1-Jan
せみなー,セミナー,ສຳມະນາ,sam ma naa
せむし,せむし,ຫລັງກົ່ງ,hlang kong1
せめる,攻める,ໂຈມຕີ,joon tii
せめんと,セメント,ປູນຊີມັງ,puun xii mang
ぜりー,ゼリー,ວຸ້ນ,wun2
せりふ,台詞,ຄຳເວົ້າຂອງບົດລະຄອນ,kham wao2 hkohng bot la khohn
せる,セル,ແຊວ,xaew
せる,せる,ໃຫ້~(ເຮັດ),hhay2 het
せるびあ,セルビア,ແຊກບີ,xaek bii
ぜろ,ゼロ（=零）,ສູນ,suun
せろてーぷ,セロ・テープ,ສະກັອດໃສ,sa ko't say
せろてーぷ,セロ・テープ,ເທັບໃສ,thep say
せわ,世話,ດູແລ,duu lae
せわ,世話,ລ້ຽງ,liang2
せん,線,ສາຍ,saay
せん,千（=1,000）,ຫນຶ່ງພັນ,hnueng1 phan
せん,線,ເສັ້ນ,sen2
せん,先,ແລ້ວມານີ້,laew2 maa nii2
ぜん,善,ຄວາມດີ,khwaam dii
ぜん,全（～）,ທັງ,thang
せんいん,船員,ລູກເຮືອ,luuk heua
ぜんいん,全員,ທຸກຄົນ,thuk khon
せんかん,戦艦,ເຮືອຮົບ,heua hop
せんがん,洗顔,ລ້າງຫນ້າ,laang2 hnaa2
せんきょ,選挙,ເລືອກຕັ້ງ,leuak tang2
せんげつ,先月,ເດືອນທີ່ແລ້ວ,deuan thii1 laew2
せんげつ,先月,ເດືອນແລ້ວ,deuan laew2
せんげん,宣言,ປະກາດ,pa kat
せんご,戦後,ຫລັງຈາກສົງຄາມໂລກ,hlang jaak song khaan look
せんこう,線香,ທູບ,thuup
せんこう,専攻,ວິຊາສະເພາະ,wi xaa sa pho'
せんこう,専攻,ວິຊາເອກ,wi xaa eek
ぜんこく,全国,ທົ່ວປະເທດ,thua1 pa theet
せんざい,洗剤,ນ້ຳຢາລ້າງຈານ,nam2 yaa laang2 jaan
せんざい,洗剤,ສະບູຝຸ່ນ,sa buu fun1
せんざい,潜在,ແຝງຢູ່,hfaeng yuu1
せんざい,洗剤,ແຟັບ,fe'p
せんじつ,先日,ມື້ກ່ອນນັ້ນ,meu2 kohn1 nan2
せんしゃ,戦車,ລົດຖັງ,lot htang
せんしゃ,洗車,ລ້າງລົດ,laang2 lot
せんしゅ,選手,ນັກກິລາ,nak ki laa
せんしゅう,先週,ອາທິດແລ້ວ,aa thit laew2
せんしょく,染色,ຍ້ອມ,nyohm2
せんす,扇子,ວີ,wii
せんすい,潜水,ມຸດນ້ຳ,mut nam2
せんすいかん,潜水艦,ເຮືອດຳນ້ຳ,heua dam nam2
せんせい,先生,ຄູ,khuu
せんせい,先生,ຄູສອນ,khuu sohn
せんせい,先生,ອາຈານ,aa jaan
ぜんせかい,全世界,ທົ່ວທັງໂລກ,thua1 thang look
せんぜん,戦前,ກ່ອນສົງຄາມໂລກ,kohn1 song khaan look
ぜんぜん,全然（～ない）,ຈັກດີ້,jak dii2
せんぞ,先祖,ບັນພະບູລຸດ,ban pha buu lut
せんそう,戦争,ສົງຄາມ,song khaam
ぜんそく,ぜんそく,ໂລກຫືດ,look hheut
せんたー,センター,ສູນ,suun
ぜんたい,全体,ທັງຫມົດ,thang hmot
せんたく,洗濯,ຊັກເຄື່ອງ,xak kheuang1
せんたく,選択,ເລືອກ,leuak
せんたくかもく,選択科目,ວິຊາເລືອກ,wi xaa leuak
せんたくき,洗濯機,ເຄື່ອງຈັກຊັກຜ້າ,kheuang1 jak xak hpa2
せんたくせっけん,洗濯石鹸,ແຟນຊັກເຄື່ອງ,faen xak kheuang1
せんたくはんい,選択範囲,ສິ່ງທີ່ເລືອກ,sing1 thii1 leuak
せんたん,先端,ປາຍ,paay
せんたん,先端,ສິ້ນສຸດ,sin2 sut
せんち,（何）センチ,(ຈັກ)ຊັງຕີແມັດ,xang tii me't
せんでん,宣伝,ໂຄສະນາ,khoo sa naa
せんとうき,戦闘機,ເຮືອບິນໂຈມຕີ,heua bin joom tii
せんとびんせんとぐれなでぃーん,セント・ビンセント・グレナディーン,ແຊັງແວັງຊັງແລະເກີນາດິນ,xe'ng we'ng xang le' ker naa din
せんとるしあ,セント・ルシア,ແຊັງລຸຍຊີ,xe'ng luy xii
せんにん,仙人,ລືສີ,leu sii
せんぬき,栓抜き,ເຫລັກໄຂເບຍ,hlek hkai biay
せんぱい,先輩,ລຸ້ນອ້າຍ,lun2 aay2
せんぱつ,洗髪,ສະຜົມ,sa hpom
せんばん,旋盤,ເຄື່ອງຊ່ຽນ,keuang1 xian1
ぜんぶ,全部,ທັງຫມົດ,thang hmot
せんぷうき,扇風機,ພັດລົມ,phat lom
せんめんじょ,洗面所,ຫ້ອງນ້ຳ,hhohng2 nam2
せんめんだい,洗面台,ອ່າງລ້າງຫນ້າ,aang1 laang2 hnaa2
せんもん,専門,ວິຊາສະເພາະ,wi xaa sa pho'
せんもん,専門,ວິສະວະກອນ,wi sa wa kohn
せんもんか,専門家,ຜູ້ຊ່ຽວຊານ,hpuu2 xiaw1 xaan
せんもんがっこう,専門学校,ໂຮງຮຽນຊັ້ນກາງ,hoong hian xan2 kaang
せんもんがっこう,専門学校,ໂຮງຮຽນວິທະຍາໄລ,hoong hian wi tha nyaa lay
せんろ,線路,ລາງລົດໄຟ,laang lot fai
ぞい,沿い,ແຄມ,khaem
そう,そう,ຈະ,ja
そう,[こそあど],ຢ່າງນັ້ນ,yaang1 nan2
そう,そう,ເບິ່ງຄືວ່າ,boeng1 kheu waa1
そう,[こそあど],ແນວນັ້ນ,naew nan2
ぞう,象/ゾウ,ຊ້າງ,xaang2
そういう,[こそあど],ຊະນິດນັ້ນ,xa nit nan2
そういった,[こそあど],ຊະນິດນັ້ນ,xa nit nan2
ぞうか,増加,ເພີ່ມຂຶ້ນ,pherm1 hkuen2
そうがんきょう,双眼鏡,ກ້ອງສ່ອງທາງໄກ,kohng2 sohng1 thaang kai
そうぎ,葬儀,ພິທີເຜົາສົບ,phi thii hpao sop
ぞうきん,雑巾,ຜ້າເຊັດພື້ນ,paa2 xet pheun2
ぞうげ,象牙,ງາຊ້າງ,ngaa xaang2
そうこ,倉庫,ສາງ,saang
そうごう,総合,ທັງຫມົດ,thang hmot
そうごりかい,相互理解,ເຂົ້າໃຈກັນດີ,hkao2 jay kan dii
そうさ,操作,ບັນຊາເຄື່ອງຈັກ,ban xaa kheuang1 jak
そうじ,掃除,ທຳຄວາມສະອາດ,tham khwaam sa aat
そうじ,掃除,ອະນາໄມ,a naa mai
そうしき,葬式,ພິທີເຜົາສົບ,phi thii hpao sop
そうした,[こそあど],ຊະນິດນັ້ນ,xa nit nan2
そうして,[こそあど],ເຊັ່ນນັ້ນ,xen1 nan2
そうじゅう,操縦,ຂັບ,hkap
そうじゅうしつ,操縦室,ຫ້ອງຄົນຄັບຍົນ,hhohng2 khon khap nyon
そうすると,そうすると,ແລ້ວ,laew2
そうぞう,想像,ຈິນຕະນາການ,jin ta naa kaan
そうだ,そうだ,ແມ່ນແລ້ວ,maen1 laew2
そうたい,早退,ເລີກເຊົ້າ,lerk xao2
そうだん,相談,ປຶກສາ,puek saa
そうです,そうです,ແມ່ນແລ້ວ,maen1 laew2
そうですか,そうですか,ຊັ້ນບໍ,xan2 boh
そうなん,遭難,ຫລົງທາງ,hlong thaang
そうにゅう,挿入,ສອດ,soht
そうべつかい,送別会,ງານລ້ຽງສົ່ງ,ngaan liang2 song1
そうめん,素麺,ເຂົ້າປຸ້ນ,hkao2 pun2
そうやって,[こそあど],ຈັ່ງນັ້ນ,jang1 nan2
そうりだいじん,総理大臣⇒首相ｼｭｼｮｳ,ນາຍົກລັດຖະມົນຕີ,naa nyok lat hta mon tii
そうりょ,僧侶,ຄູບາ,khuu baa
そうりょ,僧侶,ພະສົງ,pha song
そうりょう,送料,ຄ່າສົ່ງ,khaa1 song1
そえる,添える,ຕິດຄັດ,tit khat
そえる,添える,ເນັບ,nep
そーす,ソース,ນ້ຳຈີ້ມ,nam2 jiim2
そーす,ソース,ແຈ່ວນ້ຳ,jaew1 nam2
そーすぱん,ソース・パン,ຫມໍ້ຂາງ,hmoh2 hkaang
そーせーじ,（ヨー）ソーセージ,ຫຍໍ່,hyoh1
そーせーじ,ソーセージ,ໄສ້ກອກ,sai2 kohk
そーせーじ,（すっぱい）ソーセージ,ໄສ້ອົ່ວ,sai2 ua1
そーだすい,ソーダ水,ນ້ຳໂຊດາ,nam2 xoo daa
そく,（何）足,(ຈັກ)ຄູ່,khuu1
そくし,即死,ຕາຍຄາທີ່,taay khaa thii1
そくたつ,速達,ຈົດຫມາຍດ່ວນ,jot hmaay duan1
そくど,速度,ຄວາມໄວ,khwaam wai
そくどけい,速度計,ເຄື່ອງວັດຄວາມໄວ,kheuang1 wat khwaam wai
そくりょうぎし,測量技師,ຜູ້ກວດສອບລາງວັນ,hpuu2 kuat sohp laangwan
そこ,[こそあど],ທີ່ນັ້ນ,thii1 nan2
そこ,底,ພື້ນ,pheun2
そこで,[こそあど],ຢູ່ນັ້ນ,yuu1 nan
そこで,そこで,ສະນັ້ນ,sa nan2
そこに,[こそあど],ຢູ່ນັ້ນ,yuu1 nan
そしき,組織,ອົງການຈັດຕັ້ງ,ong kaan jat tang2
そして,そして,ຈຶ່ງ,jueng1
そして,そして,ແລ້ວກໍ່,laew2 koh1
そして,そして,ແລະ,le'
そせん,祖先,ບັນພະບູລຸດ,ban pha buu lut
そだつ,育つ,ຂະຫຍາຍໂຕ,hka hyaay too
そだつ,育つ,ເຕີບໂຕ,terp too
そだてる,育てる,ລ້ຽງ,liang2
そちら,[こそあど],ທີ່ນັ້ນ,thii1 nan2
そちら,[こそあど],ອັນນັ້ນ,an nan2
そつぎょう,卒業,ສຳເລັດການສຶກສາ,sam let kaan suek saa
そつぎょう,卒業,ຮຽນຈົບ,hian jop
そっくり,そっくり,ຄືກັນ,kheu kan
そっくり,そっくり,ທັງຫມົດ,thang hmot
そっち,[こそあど],ທີ່ນັ້ນ,thii1 nan2
そっち,[こそあど],ອັນນັ້ນ,an nan2
そって,（～に）沿って,ຕາມ,taam
そで,袖,ແຂນເສື້ອ,hkaen seua2
そと,外,ຂ້າງນອກ,hkaang2 nohk
そと,外,ນອກ,nohk
そとがわ,外側,ທາງນອກ,thaang nohk
そなえる,供える,ບູຊາ,buu xaa
その,[こそあど],ນັ້ນ,nan2
そのあと,そのあと,ຫລັງຈາກນັ້ນແລ້ວ,hlang jaak nan2 laew2
そのくらい,[こそあど],ດົນປານນັ້ນ,don paan nan2
そのたいろいろ,その他いろいろ,ອື່ນໆ,eun1 #
そのとおり,その通り,ແມ່ນຄວາມ,maen1 khwaam
そのとき,そのとき,ຕອນນັ້ນ,tohn nan2
そのような,[こそあど],ຊະນິດນັ້ນ,xa nit nan2
そのように,[こそあど],ຢ່າງນັ້ນ,yaang1 nan2
そのようにして,[こそあど],ແນວນັ້ນ,naew nan2
